Username,Produk,Review,Rating,ReviewAt
rangga52,Parfum Unisex,"Produk bagus, bahan adem dan sesuai gambar.",4,2025-01-18
namagataswir,Sandals Pria,"Sudah belanja beberapa kali, selalu puas.",5,2024-12-17
fifinlusianti,URBAN&CO Nioko Basic Loafers Flatshoes Sepatu Kerja Slip On Wanita Kekinian,Buat kado orang kardus kok penyok 😡 tidak diwrapping,1,2025-06-14 19:18
dhisnygiovannypramuditha,"( HARGA PROMO )kursi lipat lesehan, kursi Lesehan "" OSCAR""ini","Desain:mirip yg di gambar
Ukuran:kecil banget ini mah buat anak kecil

Busa nya tipis banget, sama aja kayak duduk di lantai gak berasa ada alasnya",2,2025-04-29 19:11
user_5347,Buku Catatan,Packing asal-asalan.,1,2024-03-31
user_6641,Sepatu Sneakers,Penjual tidak merespon chat.,1,2024-05-20
user_24797,Meja Belajar,Penjual tidak merespon chat.,1,2024-12-08
haryantidamar,Kemeja Polos,Produk original dan kualitasnya premium.,4,2024-10-26
imamprakasa,Parfum Unisex,"Sesuai deskripsi, kualitas oke dan tahan lama.",4,2025-06-09
user_4598,Buku Catatan,Penjual sangat ramah dan fast respon.,4,2023-02-19
user_5226,Celana Jeans,Produk tidak sesuai gambar.,1,2023-11-28
endahhardiansyah,Headset Bluetooth,"Pengiriman cepat, packing rapi. Recommended!",5,2024-11-02
aanharnanto,Sepatu slip ringan dewasa (36-40),"Ga jadi tukar kak...
Recommended seller, Good produk, Quick respon, Fast delivery & Thank You.",5,2021-12-08 09:52
user_11524,Keyboard Mechanical,"Beli karena review bagus, ternyata zonk.",2,2023-02-18
jnapitupulu,Lipstik Matte,Barang sampai dengan aman dan cepat.,4,2025-04-30
aslijan13,Tas Ransel,"Sesuai deskripsi, kualitas oke dan tahan lama.",4,2024-07-25
user_17931,Meja Belajar,"Barang cacat, sangat mengecewakan.",2,2023-11-18
user_20071,Makeup Set,Baru dipakai sebentar sudah rusak.,2,2023-06-26
ardiantousyi,Headset Bluetooth,murah terjangkau oke bagus sesuai worth it,5,2025-05-25
user_18158,Headset Gaming,Warna tidak sesuai pesanan.,2,2023-05-15
user_7802,Kursi Lipat,"Servis buruk, tidak profesional.",1,2023-03-17
user_631,Kaos Polos,Penjual tidak merespon chat.,2,2023-10-13
user_15102,Headset Gaming,"Barang cacat, sangat mengecewakan.",2,2024-03-13
user_8276,Kursi Lipat,Rating tinggi tapi kualitas rendah.,2,2024-02-01
user_10784,Parfum Wanita,Worth it banget untuk harga segini.,5,2024-03-31
user_9051,Skincare Serum,Produk kotor dan tidak layak pakai.,1,2024-02-25
user_20371,Flashdisk 64GB,"Barang palsu, bukan original.",2,2024-09-29
user_19132,Lampu Tidur,Warna tidak sesuai pesanan.,2,2023-03-27
user_14305,Smartphone Android,Sangat kecewa dengan produk ini.,1,2024-09-19
user_18369,Jam Tangan Digital,Produk kotor dan tidak layak pakai.,1,2023-07-01
user_4886,Lampu Tidur,Produk kotor dan tidak layak pakai.,2,2024-12-08
user_15149,Lampu Tidur,Pengiriman cepat dan aman.,4,2023-02-10
user_12911,Powerbank,Harga terjangkau dengan kualitas oke.,4,2023-02-17
lailasarimustofa,Kaos Oblong,Barang sampai dengan aman dan cepat.,5,2024-09-10
user_4599,Flashdisk 64GB,Produk tidak sesuai gambar.,2,2024-03-11
user_1037,Kaos Polos,Kualitas sangat buruk.,2,2023-01-24
user_16822,Mouse Wireless,"Barang palsu, bukan original.",1,2024-12-22
user_8441,Keyboard Mechanical,Sudah komplain tapi tidak ada solusi.,2,2023-06-02
user_21366,Skincare Serum,Barang rusak saat diterima.,1,2024-04-19
user_16420,Flashdisk 64GB,Rating tinggi tapi kualitas rendah.,2,2024-11-22
rsalahudin,Sandals Pria,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2024-08-28
user_17783,Kemeja Pria,Worth it banget untuk harga segini.,5,2024-08-04
emanhidayat,Headset Bluetooth,"Sudah belanja beberapa kali, selalu puas.",5,2024-09-28
wgunarto,Lipstik Matte,Barang sampai dengan aman dan cepat.,5,2025-05-25
user_8810,Makeup Set,Produk tidak sesuai gambar.,2,2023-03-10
aisyahharahap890,[ ! TERBATAS ! ] SKINTIFIC -  12% Acid Peeling Solution Glowing Serum 30ml | Eksfoliasi Wajah  Exfoliasi Exfoliating Serum Essence Penghalusan Kulit  Mengangkat Sel Kulit Mati Membersihkan Anti Acne Mencerahkan Jerawat Dark Spot Mengencangkan Kulit,"Aroma:aromanya aneh bau gitu
Efek:pas di pake muka saya panas trus merah"" ngk tau apa karna ngk cocok udh mahal pula eh malah ngk cocok buat kalian kalo mau beli mikir"" deh",2,2025-06-11 21:15
user_4323,Mouse Wireless,Penjual tidak merespon chat.,2,2024-08-22
user_11867,Meja Belajar,Penjual tidak merespon chat.,1,2024-11-03
user_6775,Flashdisk 64GB,Rating tinggi tapi kualitas rendah.,1,2024-02-14
user_995,Headset Gaming,Kualitas di atas ekspektasi saya!,4,2023-12-26
nofar023,Gosh Lunaria 377 Shoulder Bag,"Kapasitas:Toko tidak amanah
Kualitas:bagus

Saya pesan tas dengan paperbag, yang di kirimnya cuman tas aja, paperbag nya tidak ada",1,2025-06-01 19:19
user_1714,Kursi Lipat,Ukuran tidak sesuai deskripsi.,2,2024-08-18
user_4751,Sepatu Sneakers,Penjual sangat ramah dan fast respon.,5,2024-01-22
yuniarenteng,Tas Ransel,"Produk bagus, bahan adem dan sesuai gambar.",4,2024-07-03
user_22119,Sepatu Sneakers,Produk kotor dan tidak layak pakai.,1,2023-08-13
user_14435,Flashdisk 64GB,Ukuran tidak sesuai deskripsi.,1,2023-01-28
leo11,Mouse Wireless,Produk original dan kualitasnya premium.,4,2024-08-13
user_2959,Tas Wanita,Barang rusak saat diterima.,1,2023-06-22
qmandala,Jaket Hoodie,"Respon penjual cepat, barang dikirim hari itu juga.",5,2024-11-21
jumadinurdiyanti,Kaos Oblong,Produk original dan kualitasnya premium.,4,2025-06-05
emil46,Keyboard Mechanical,"Sudah belanja beberapa kali, selalu puas.",5,2024-09-26
user_22516,Parfum Wanita,Produk tidak sesuai gambar.,2,2024-06-22
user_19254,Kursi Lipat,"Beli karena review bagus, ternyata zonk.",1,2024-09-14
user_8281,Kemeja Pria,Warna dan bentuk persis seperti di gambar.,4,2024-02-13
rahmanpratiwi,Sandals Pria,"Pengiriman cepat, packing rapi. Recommended!",5,2024-10-26
user_9769,Flashdisk 64GB,Pengiriman cepat dan aman.,4,2023-03-19
ira25,Celana Jeans,"Respon penjual cepat, barang dikirim hari itu juga.",4,2024-07-02
user_8962,Smartphone Android,"Puas banget, terima kasih seller!",5,2023-04-26
user_18282,Smartphone Android,Tidak direkomendasikan sama sekali.,2,2023-12-27
fifiiiii13,"Gosh Paperbag 005 (TIDAK DIJUAL PPBG AJA, ORDER HARUS SESUAI QUANTITY PEMBELIAN PRODUK)","Desain:GA DIKIRIM PAPERBAGNYA
Ukuran:GA DIKIRIM PAPERBAGNYA
Keaslian:GA DIKIRIM PAPERBAGNYA",1,2025-06-13 01:22
user_764,Flashdisk 64GB,Suka banget sama produk ini.,5,2024-10-07
prabowo31,Sepatu Sneakers,"Produk bagus, bahan adem dan sesuai gambar.",4,2025-06-07
ysinaga,Tumbler Stainless,"Produk bagus, bahan adem dan sesuai gambar.",5,2025-04-02
desi281278,HijabChic Damia Lilac Pink Top - Atasan Muslim Stripe Daily Simple Lengan Pof Best Seller Terbaru,"Warna:agak buram, bahannya mudah kusut",5,2025-06-14 17:06
user_19621,Buku Catatan,Penjual tidak merespon chat.,2,2024-03-29
user_13413,Celana Jeans,"Servis buruk, tidak profesional.",1,2024-07-12
kembapalastri,Kaos Oblong,"Sudah belanja beberapa kali, selalu puas.",5,2025-01-22
user_7074,Kaos Polos,Produk tidak sesuai gambar.,2,2023-05-09
user_7623,Buku Catatan,Worth it banget untuk harga segini.,5,2024-04-13
citradwi_,GIFT ESQA Lip Gloss - Mauve Mood,"Tekstur:bagus
Warna:bagus
Kualitas:bagus

Sukaaaa",5,2025-06-13 05:18
nyulianti,Sandals Pria,"Respon penjual cepat, barang dikirim hari itu juga.",5,2024-08-14
ytarihoran,Dompet Kulit,Produk original dan kualitasnya premium.,5,2024-07-24
sitiaminahhl,Gio Saverino Sepatu Flat Shoes Sling Back Wanita Mewah Marimar,Sesuai pesanan,5,2025-06-12 17:48
timbulrahimah,Parfum Unisex,Barang sampai dengan aman dan cepat.,5,2024-11-28
pmardhiyah,Kemeja Polos,"Harga terjangkau, kualitas mantap!",5,2025-03-20
user_14886,Keyboard Mechanical,"Mantap, gak nyesel beli di sini.",5,2024-06-19
user_20668,Kursi Lipat,Terlalu mahal untuk kualitas seperti ini.,2,2023-03-08
user_16859,Kemeja Pria,Sangat direkomendasikan untuk semua orang.,5,2024-12-23
erahimah,Keyboard Mechanical,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2024-11-03
user_3685,Tas Wanita,"Servis buruk, tidak profesional.",1,2024-11-08
user_6134,Powerbank,Barang rusak saat diterima.,2,2023-12-12
zulkarnaintami,Lipstik Matte,"Packing rapi banget, penjual ramah.",4,2025-04-18
anurdiyanti,Sandals Pria,"Respon penjual cepat, barang dikirim hari itu juga.",5,2025-02-17
user_23724,Powerbank,Harga terjangkau dengan kualitas oke.,4,2024-08-01
rahayulukita,Kemeja Polos,"Produk bagus, bahan adem dan sesuai gambar.",4,2025-01-12
user_16999,Sepatu Sneakers,Packing asal-asalan.,1,2024-04-07
clarossax,Gio Saverino Sepatu Wanita Flat Shoes Wanita Korea Kekinian Sakura Sepatu Cewek,"Desain:bagus banget
Warna:bagus
Kenyamanan:nyaman

murah banget untuk kualitas sebagus ini.",5,2025-06-12 13:39
iswahyudibaktianto,Sepatu Sneakers,Barang sampai dengan aman dan cepat.,5,2025-05-14
user_22789,Celana Jeans,Ukuran tidak sesuai deskripsi.,1,2024-04-16
user_6749,Mouse Wireless,Packing asal-asalan.,2,2024-11-13
user_12571,Mouse Wireless,Packing asal-asalan.,1,2024-04-12
user_20654,Tas Wanita,"Beli karena review bagus, ternyata zonk.",1,2023-08-13
user_23478,Headset Gaming,Produk sangat bagus dan sesuai deskripsi!,4,2023-05-23
user_8333,Powerbank,Sangat puas dengan pelayanan toko ini.,5,2024-11-22
user_47,Parfum Wanita,"Beli karena review bagus, ternyata zonk.",2,2023-12-29
irfan71,Tas Ransel,"Sesuai deskripsi, kualitas oke dan tahan lama.",4,2024-11-16
jsirait,Dompet Kulit,Barang sampai dengan aman dan cepat.,5,2024-10-28
user_10505,Celana Jeans,Worth it banget untuk harga segini.,5,2023-05-01
anhy310891,URBAN&CO Belvia Essentials Flatshoes Sepatu Kerja Slip On Wanita Kekinian,"Desain:bgus
Warna:hitam
Kenyamanan:kurang nyaman di pake tumit sakit kalo di pake",2,2025-06-14 14:26
user_22715,Lampu Tidur,Warna tidak sesuai pesanan.,1,2023-06-18
user_2289,Kaos Polos,Produk tidak sesuai gambar.,2,2023-05-22
user_7976,Skincare Serum,Sesuai dengan rating dan review yang saya baca.,4,2024-07-11
user_10575,Tas Wanita,"Beli karena review bagus, ternyata zonk.",2,2024-12-04
nurainibagiya,Lipstik Matte,"Harga terjangkau, kualitas mantap!",5,2024-12-31
ihandayani,Kaos Oblong,respon cepat respon cepat respon cepat worth it rapi respon cepat respon cepat adem warna cantik,5,2025-03-30
user_324,Headset Gaming,Sangat direkomendasikan untuk semua orang.,4,2023-12-17
user_18671,Powerbank,Ukuran pas dan sesuai pesanan.,5,2024-09-13
user_16668,Parfum Wanita,Produk tidak sesuai gambar.,2,2023-12-16
user_12349,Skincare Serum,Packing asal-asalan.,2,2023-09-02
prayitna48,Tas Ransel,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2024-11-16
mangunsongwasis,Keyboard Mechanical,"Packing rapi banget, penjual ramah.",5,2025-05-17
user_2854,Rak Sepatu,Barang tidak berfungsi dengan baik.,2,2023-12-18
user_18849,Skincare Serum,Sesuai dengan rating dan review yang saya baca.,5,2024-04-07
user_16724,Tas Wanita,Barang datang lebih cepat dari perkiraan.,5,2024-01-06
user_5445,Headset Gaming,Ukuran tidak sesuai deskripsi.,2,2023-01-01
user_24260,Jam Tangan Digital,Barang rusak saat diterima.,1,2023-02-26
user_6392,Lampu Tidur,Packing asal-asalan.,1,2023-07-28
user_7737,Meja Belajar,Barang original dan berkualitas.,5,2024-04-22
user_1352,Kemeja Pria,Tidak direkomendasikan sama sekali.,1,2024-08-16
user_4706,Tas Wanita,"Barang cacat, sangat mengecewakan.",2,2024-05-03
user_20867,Mouse Wireless,Ukuran tidak sesuai deskripsi.,1,2023-10-08
user_13612,Powerbank,Pengiriman cepat dan aman.,5,2024-02-28
user_17737,Parfum Wanita,Kualitas di atas ekspektasi saya!,4,2024-03-12
user_17676,Lampu Tidur,Barang tidak berfungsi dengan baik.,2,2024-03-27
user_20471,Makeup Set,Barang tidak berfungsi dengan baik.,2,2024-10-24
hazelelfz,Tas Besar Kulit Wanita Bahu Shoulder T5720P3 Shopie Martin Terbaru Original,"Desain:perfect elegan
Keaslian:asli
Warna:coklatnya manis

Ternyata tasnya sebagus itu aku pake tas dari brand ini awet banget selama 5tahun",5,2025-05-28 21:06
user_18386,Jam Tangan Digital,Sudah komplain tapi tidak ada solusi.,1,2023-02-14
user_9883,Headset Gaming,Kualitas sangat buruk.,2,2023-05-23
user_15516,Kemeja Pria,Produk tidak sesuai gambar.,2,2023-02-19
d*****a,SKINTIFIC- 5PCS Skincare Set | 5X ceramide Serum Moisturizer Gel Toner Sunscreen Cleanser Mousse Facial Wash Day Night Cream Acner Glowing Barrier Calm Down Brightening Whitening Spot retinol Paket Set,"Tekstur:-
Cocok untuk:-
Keaslian:-

Pemakaian sudah 3 minggu dengan kondisi wajah sama tetap berjerawat, bahkan bekas jerawat tidak memudar sedikitpun. Pemakaian rutin tiap pagi dan malam toner, serum, sunscreen saat pagi - sore. Mengecewakan",2,2025-06-13 14:50
user_10268,Keyboard Mechanical,Sesuai dengan rating dan review yang saya baca.,5,2023-11-25
2d6zhv2fbb,Lakban Bening Coklat 48 mm x 100 Yard / Selotip Tape / Solasiban / Selasiban Perekat Isolasi,"Desain:modern
Fungsi:sangat berguna untuk kebutuhan sehari hari
Kondisi:di terima dengan baik

Pengiriman lama bener",4,2025-06-10 18:31
user_4930,Tas Wanita,Baru dipakai sebentar sudah rusak.,2,2023-05-15
n*****y,Gosh Zinnia 434 Backpack,"Desain:biasa
Kapasitas:biasa
Pas untuk Acara:untuk school, jalan² juga oke

kok GOSH semakin kesini kwalitasnya kurang..
g seperti dulu Krn saya pengguna gosh dari zaman saya masih SMP, dan sekarang turun ke anak saya
minta tolong kwalitasnya dijaga

untuk jas akirim paket sudah terkoyak dan sepertinya sudah dibuka paketnya",2,2025-06-10 11:41
n92eu76hci,SKINTIFIC - 3X Acid Intensive Acne Spot Set | Salicilyc Acid Spot Serum Salicylic Lactic Lactobionic Acid Excess Sebum Acner Glowing Barrier Brightening Calming Down Reduce Inflammation,Barang nya kurang satu,1,2025-06-12 10:30
user_8864,Powerbank,"Servis buruk, tidak profesional.",2,2024-10-27
yuliapurnawati,Jam Tangan Digital,"Respon penjual cepat, barang dikirim hari itu juga.",5,2025-03-24
user_13060,Sepatu Sneakers,Rating tinggi tapi kualitas rendah.,1,2023-01-22
user_15312,Kemeja Pria,Terlalu mahal untuk kualitas seperti ini.,2,2023-06-29
user_18823,Mouse Wireless,Produk kotor dan tidak layak pakai.,2,2023-01-23
user_5217,Buku Catatan,Ukuran tidak sesuai deskripsi.,2,2023-09-17
user_17259,Meja Belajar,Terlalu mahal untuk kualitas seperti ini.,2,2023-10-07
user_14165,Tas Wanita,Terlalu mahal untuk kualitas seperti ini.,2,2023-09-23
user_13942,Mouse Wireless,Produk tidak sesuai gambar.,1,2024-09-25
user_20715,Flashdisk 64GB,Packing rapi dan aman sampai tujuan.,4,2023-12-31
ibnuarya02,[NEW ARRIVAL] H&M Pria 3-Pak Kaus Regular Fit,"Pas untuk Acara:pas

Dari pihak toko ke ekspedisi nya lama banget masi area jabodetabek aja sampai mau semingggu",2,2025-06-12 11:07
user_9290,Parfum Wanita,Penjual sangat ramah dan fast respon.,4,2024-07-29
user_11830,Kemeja Pria,Produk tidak sesuai gambar.,1,2023-04-29
user_16828,Celana Jeans,"Beli karena review bagus, ternyata zonk.",1,2024-09-05
user_5067,Jam Tangan Digital,Penjual tidak merespon chat.,1,2023-11-29
dlatupono,Kaos Oblong,"Harga terjangkau, kualitas mantap!",5,2025-05-06
rahayuoktaminingsih,SKINTIFIC - MSH Niacinamide Brightening Moisturizer Gel 80g | Cream Pemutih Wajah Calming Pelembab Wajah Pemutih Wajah Facial Moisturizer Day Cream Night Cream Skincare BPOM Niacinamide Skincare Facial with MSH Niacinamide,"Tekstur:lembut dan tidak menimbulkan rasa lengket
Cocok untuk:semua
Keaslian:kualitas original",5,2025-06-12 10:15
user_19525,Keyboard Mechanical,Packing rapi dan aman sampai tujuan.,4,2024-03-17
user_10964,Rak Sepatu,Barang rusak saat diterima.,2,2023-01-28
user_11134,Sepatu Sneakers,Sesuai dengan rating dan review yang saya baca.,4,2023-01-18
samiah44,Tas Ransel,"Respon penjual cepat, barang dikirim hari itu juga.",4,2024-12-22
zmaryadi,Dompet Kulit,"Respon penjual cepat, barang dikirim hari itu juga.",5,2024-07-09
user_14129,Kursi Lipat,Worth it banget untuk harga segini.,5,2024-09-15
user_13031,Rak Sepatu,Sesuai dengan rating dan review yang saya baca.,4,2023-10-15
cagakpadmasari,Kemeja Polos,"Pengiriman cepat, packing rapi. Recommended!",5,2024-11-25
user_3168,Sepatu Sneakers,"Barang cacat, sangat mengecewakan.",2,2024-12-03
eadriansyah,Sepatu Sneakers,Produk original dan kualitasnya premium.,4,2024-06-17
user_721,Meja Belajar,Sudah beli berkali-kali di sini dan selalu puas.,5,2024-01-13
user_22936,Kemeja Pria,Produk tidak sesuai gambar.,1,2023-09-12
user_24670,Skincare Serum,Penjual tidak merespon chat.,2,2024-03-10
user_17646,Buku Catatan,"Mantap, gak nyesel beli di sini.",4,2024-06-03
user_11425,Kaos Polos,Warna dan bentuk persis seperti di gambar.,5,2024-07-15
user_3722,Makeup Set,Produk tidak sesuai gambar.,1,2023-12-01
user_23227,Skincare Serum,Sudah komplain tapi tidak ada solusi.,2,2024-04-04
user_13169,Celana Jeans,"Barang palsu, bukan original.",1,2023-02-09
pertiwilanggeng,Kemeja Polos,Barang sampai dengan aman dan cepat.,5,2025-01-02
user_14055,Skincare Serum,Sesuai dengan rating dan review yang saya baca.,4,2023-04-05
user_9611,Flashdisk 64GB,"Servis buruk, tidak profesional.",1,2024-02-05
user_24547,Flashdisk 64GB,Barang rusak saat diterima.,2,2023-06-04
user_21114,Lampu Tidur,Produk tidak sesuai gambar.,1,2023-09-21
user_15963,Lampu Tidur,Sangat direkomendasikan untuk semua orang.,5,2023-12-04
g*****8,Gosh Lunaria 441 Shoulder Bag,"Desain:gemas
Pas untuk Acara:hang out
Kapasitas:medium

overall so pretty, wondering embos tulisan gosh dipict pertama emang begitu? sisanya imut mwah",5,2025-06-14 12:28
sihombingjagaraga,Keyboard Mechanical,"Packing rapi banget, penjual ramah.",5,2025-02-21
wahyuniputu,Dompet Kulit,"Respon penjual cepat, barang dikirim hari itu juga.",4,2024-11-01
user_6784,Tas Wanita,Packing asal-asalan.,1,2023-07-03
user_15979,Skincare Serum,Ukuran tidak sesuai deskripsi.,2,2024-10-25
b*****i,Tas ransel Backpack urban factor - Aileron Black - Tas laptop,"Desain:estetika
Kapasitas:muat banyak barang
Warna:sesuai ekspektasi berkuakitas

Mantap",5,2025-02-25 21:05
user_24968,Keyboard Mechanical,"Beli karena review bagus, ternyata zonk.",1,2024-03-27
user_22583,Makeup Set,Pengiriman sangat lama.,2,2023-12-09
user_13713,Celana Jeans,Barang rusak saat diterima.,1,2024-12-20
user_14722,Flashdisk 64GB,"Mantap, gak nyesel beli di sini.",5,2024-03-19
user_1701,Meja Belajar,Sudah beli berkali-kali di sini dan selalu puas.,5,2023-09-25
user_16835,Flashdisk 64GB,Packing rapi dan aman sampai tujuan.,5,2024-09-23
user_14144,Rak Sepatu,"Puas banget, terima kasih seller!",5,2023-08-19
m*****a,Gosh Bolzano 490 Sneakers,"Kayak bekas dipakai, banyak noda. Yg noda merah tidak bisa hilang walau sudah dibersihkan. Barang diterima 19.52. Itu saya buka 20.30an..saya foto 20.50an. Jd kotor uda jelas bkn karena saya ya. Waktunya aja gak mungkin saya pakai buat jalan2 dulu kan. Sudah lah. Saya gak buat video unboxing karena percaya nama Gosh, tapi ternyata sebelum dikirim gak diperiksa dulu.",1,2025-06-12 10:47
user_23644,Jam Tangan Digital,Warna dan bentuk persis seperti di gambar.,4,2024-12-15
jmulyani,Tumbler Stainless,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2025-04-07
user_17373,Skincare Serum,Produk kotor dan tidak layak pakai.,2,2024-07-03
user_8053,Powerbank,Ukuran pas dan sesuai pesanan.,5,2023-12-27
jokoprasetya,Jaket Hoodie,Barang sampai dengan aman dan cepat.,4,2024-10-16
j*****g,[MUST HAVE] BNB barenbliss Cherry Makes Cheerful Lip Velvet Korea Lipcream (24H Moisturizing)  Lipcream Hasil Akhir Velvet Untuk Melembabkan Bibir Terhidrasi hingga tahan 24 Jam,"Warna:kering dan warna nya tidak seperti di foto, warna nya lebih ke merah ke unguan",2,2025-06-15 11:16
c*****k,SKIN1004 Madagascar Centella Ampoule 30ml,"Cocok untuk:agne prone skin, bruntusan, kulit sensitif

Beberapa kali pemakaian sudah terlihat perbedaan, jerawat mengempes bruntusan berkurang",5,2025-06-11 20:28
